Follower	Followee	Weight
161	150	1.0
161	163	1.0
161	151	1.0
161	168	1.0
161	171	1.0
161	138	1.0
5255	7495	1.0
8169	1033	1.0
10398	10148	1.0
3324	9075	1.0
3324	1085	1.0
3324	5727	1.0
3325	2129	1.0
3325	8315	1.0
3325	10401	1.0
3326	538	1.0
6776	9535	1.0
6776	9548	1.0
162	170	1.0
162	173	1.0
162	150	1.0
162	163	1.0
162	151	1.0
162	168	1.0
162	171	1.0
162	138	1.0
163	170	1.0
163	173	1.0
163	150	1.0
163	153	1.0
163	151	1.0
163	168	1.0
163	171	1.0
163	138	1.0
5257	582	1.0
5257	5120	1.0
3328	8100	1.0
6177	2735	1.0
6636	1832	1.0
8672	735	1.0
8672	9755	1.0
8672	8584	1.0
8672	4753	1.0
8672	8879	1.0
6777	7642	1.0
8170	2213	1.0
6351	1421	1.0
6351	5120	1.0
9958	4191	1.0
9958	9763	1.0
8173	2356	1.0
5819	2735	1.0
9477	8986	1.0
9477	4394	1.0
7352	8262	1.0
7352	2138	1.0
166	157	1.0
166	174	1.0
166	160	1.0
166	152	1.0
166	163	1.0
166	141	1.0
166	153	1.0
166	169	1.0
166	172	1.0
166	144	1.0
166	156	1.0
5262	2342	1.0
5262	3289	1.0
6780	1331	1.0
6780	5618	1.0
5263	5258	1.0
2184	3312	1.0
8175	6441	1.0
8175	2554	1.0
903	9819	1.0
167	174	1.0
167	160	1.0
167	152	1.0
167	141	1.0
167	169	1.0
167	172	1.0
167	144	1.0
167	156	1.0
167	149	1.0
1641	441	1.0
1641	9044	1.0
1641	6571	1.0
168	152	1.0
168	141	1.0
168	172	1.0
168	144	1.0
168	156	1.0
168	159	1.0
168	149	1.0
10166	4445	1.0
10166	2039	1.0
10166	3002	1.0
10223	10468	1.0
10223	10469	1.0
10223	9738	1.0
10223	10235	1.0
4684	2424	1.0
169	177	1.0
169	152	1.0
169	141	1.0
169	172	1.0
169	156	1.0
169	159	1.0
169	149	1.0
1643	8763	1.0
384	10148	1.0
3331	6401	1.0
5266	1538	1.0
5266	1891	1.0
5266	7199	1.0
5266	6160	1.0
5266	7703	1.0
5747	6963	1.0
5747	4176	1.0
5747	9648	1.0
5747	6485	1.0
5747	7304	1.0
1644	630	1.0
8217	8561	1.0
4685	5850	1.0
172	177	1.0
172	164	1.0
172	140	1.0
172	165	1.0
172	167	1.0
172	149	1.0
172	159	1.0
173	164	1.0
173	140	1.0
173	165	1.0
173	167	1.0
173	149	1.0
173	159	1.0
174	164	1.0
174	140	1.0
174	165	1.0
174	167	1.0
174	159	1.0
174	149	1.0
3332	3022	1.0
175	164	1.0
175	140	1.0
175	165	1.0
175	167	1.0
175	149	1.0
1646	2401	1.0
1646	6949	1.0
1646	577	1.0
177	164	1.0
177	140	1.0
177	165	1.0
177	167	1.0
8177	6794	1.0
6782	3007	1.0
3333	5803	1.0
3333	5682	1.0
3333	1539	1.0
3333	666	1.0
3333	9601	1.0
4049	10363	1.0
178	165	1.0
178	164	1.0
178	140	1.0
9909	10211	1.0
1648	9023	1.0
9194	8079	1.0
5268	738	1.0
3334	1848	1.0
3334	5662	1.0
3334	5591	1.0
3334	5314	1.0
1532	9183	1.0
4365	1829	1.0
4365	8009	1.0
4365	6590	1.0
4365	2801	1.0
4365	6001	1.0
4365	7250	1.0
10393	1003	1.0
8178	1069	1.0
8178	9929	1.0
8178	1330	1.0
1789	4679	1.0
1789	8858	1.0
8179	928	1.0
8179	2145	1.0
8179	4413	1.0
8179	4897	1.0
8573	5761	1.0
8573	2007	1.0
3336	6162	1.0
3336	5590	1.0
3336	3517	1.0
5269	5557	1.0
7848	8769	1.0
7848	3048	1.0
7848	6289	1.0
7848	8725	1.0
9983	738	1.0
9983	5727	1.0
6784	9225	1.0
6785	5193	1.0
6785	5912	1.0
9195	1533	1.0
9195	8531	1.0
9195	7179	1.0
9195	9469	1.0
91	1579	1.0
9196	8085	1.0
9196	7948	1.0
9196	2811	1.0
9196	1273	1.0
9196	4461	1.0
9196	5662	1.0
9197	2767	1.0
8180	9647	1.0
8180	2539	1.0
5274	9586	1.0
5274	5160	1.0
5274	9416	1.0
718	6410	1.0
1047	609	1.0
1047	933	1.0
1650	9167	1.0
8181	738	1.0
9198	1506	1.0
5275	4221	1.0
5275	3176	1.0
5275	3770	1.0
3341	1566	1.0
3341	8079	1.0
3341	4359	1.0
3341	2376	1.0
3341	4392	1.0
10042	5809	1.0
5276	2141	1.0
5276	7836	1.0
5276	7070	1.0
9199	2354	1.0
9199	8855	1.0
9479	8487	1.0
9479	7259	1.0
9200	9606	1.0
4367	7711	1.0
4367	3085	1.0
4367	1303	1.0
1906	4447	1.0
3344	3007	1.0
2626	5067	1.0
2626	2658	1.0
6435	8688	1.0
8182	2573	1.0
9868	1579	1.0
6791	738	1.0
6791	9249	1.0
8183	7297	1.0
8184	2860	1.0
1653	6051	1.0
2187	7245	1.0
5277	7905	1.0
5277	8426	1.0
8185	3736	1.0
8185	817	1.0
8186	2448	1.0
1656	6249	1.0
1656	6097	1.0
1656	4383	1.0
1656	7741	1.0
1656	5539	1.0
1656	5706	1.0
1656	2579	1.0
5278	3037	1.0
5278	1183	1.0
5278	1566	1.0
5278	8499	1.0
8187	5599	1.0
3347	6080	1.0
3347	3313	1.0
3348	4484	1.0
104	10148	1.0
9201	8943	1.0
5279	8570	1.0
8188	6359	1.0
8188	4043	1.0
8188	9707	1.0
9202	6736	1.0
10533	1848	1.0
5280	5976	1.0
3351	4164	1.0
3351	2764	1.0
10486	9825	1.0
1474	9302	1.0
1474	5731	1.0
9758	9763	1.0
9758	9973	1.0
10334	1800	1.0
3352	4963	1.0
6825	8588	1.0
1658	8036	1.0
1658	1739	1.0
7893	2512	1.0
3091	4335	1.0
8189	2329	1.0
5282	5118	1.0
5282	2930	1.0
5282	8239	1.0
8190	2360	1.0
8190	3823	1.0
8190	1512	1.0
8190	2954	1.0
8190	7012	1.0
8190	7880	1.0
8190	6596	1.0
8190	7351	1.0
4679	2433	1.0
8191	9087	1.0
8191	8061	1.0
9807	9803	1.0
1660	9028	1.0
1660	4471	1.0
1660	1341	1.0
10450	4653	1.0
5284	3444	1.0
5284	10363	1.0
5284	9216	1.0
5284	9843	1.0
3354	6078	1.0
3354	1319	1.0
3355	2432	1.0
3355	1287	1.0
3355	7087	1.0
3355	9995	1.0
3355	1384	1.0
3355	7926	1.0
3750	1097	1.0
6796	1580	1.0
6796	4338	1.0
10004	1387	1.0
10004	4238	1.0
10004	2463	1.0
8192	8288	1.0
6797	6326	1.0
6797	6284	1.0
45	192	1.0
8193	7542	1.0
6798	2921	1.0
6798	4533	1.0
6798	1348	1.0
5286	4492	1.0
5286	2639	1.0
5286	738	1.0
5286	3703	1.0
5286	9193	1.0
5286	9394	1.0
10147	3686	1.0
10147	3634	1.0
10147	5727	1.0
10147	8757	1.0
4284	1156	1.0
2666	2356	1.0
2666	738	1.0
278	952	1.0
3166	4484	1.0
723	4227	1.0
723	4562	1.0
723	738	1.0
5289	4213	1.0
8037	1580	1.0
8195	948	1.0
9435	8520	1.0
9435	7469	1.0
9435	9086	1.0
9435	4459	1.0
10130	10363	1.0
10130	4955	1.0
3360	3374	1.0
3361	5739	1.0
3361	4573	1.0
5291	4829	1.0
1663	1564	1.0
1663	3488	1.0
1663	2126	1.0
1663	8385	1.0
1663	2877	1.0
1663	1572	1.0
1663	7433	1.0
1663	5662	1.0
1663	6904	1.0
1663	2356	1.0
1663	8195	1.0
3362	3976	1.0
3362	9707	1.0
5560	5083	1.0
10157	9763	1.0
708	7260	1.0
3364	4441	1.0
3364	4308	1.0
3364	786	1.0
9206	1695	1.0
6801	3682	1.0
6802	2164	1.0
6802	2090	1.0
6802	1639	1.0
5561	1107	1.0
5561	4797	1.0
5292	9520	1.0
5292	5227	1.0
5292	1289	1.0
5292	4509	1.0
3365	2628	1.0
3365	1565	1.0
3365	5108	1.0
6803	5329	1.0
3368	10141	1.0
3368	1335	1.0
3368	4445	1.0
3368	4306	1.0
3368	2623	1.0
3368	3270	1.0
3368	1341	1.0
3368	3665	1.0
10013	9894	1.0
6804	1138	1.0
6804	2833	1.0
6804	3468	1.0
9207	2487	1.0
9207	10163	1.0
9207	5727	1.0
3369	2362	1.0
9937	5974	1.0
9208	2796	1.0
1668	3563	1.0
5586	7589	1.0
6806	9603	1.0
6806	9568	1.0
6806	8013	1.0
6806	5348	1.0
9209	9992	1.0
1670	780	1.0
1670	1679	1.0
7574	1942	1.0
8197	6287	1.0
1671	10363	1.0
1672	4074	1.0
3372	9167	1.0
3372	7890	1.0
3372	8228	1.0
3372	3788	1.0
3372	2119	1.0
6672	3868	1.0
6672	2969	1.0
10547	570	1.0
9210	9225	1.0
1673	851	1.0
1673	2063	1.0
1673	6675	1.0
1673	7725	1.0
1673	7962	1.0
3373	4639	1.0
3373	3836	1.0
3373	8329	1.0
3373	3002	1.0
4693	5773	1.0
3374	3360	1.0
10395	756	1.0
10395	5662	1.0
10395	1104	1.0
3375	1014	1.0
3375	8538	1.0
3376	4533	1.0
3376	4242	1.0
8198	3578	1.0
3377	1392	1.0
10308	10314	1.0
339	5933	1.0
339	8841	1.0
2063	1673	1.0
2063	1944	1.0
1908	3826	1.0
1674	912	1.0
3379	1580	1.0
3379	4815	1.0
3379	3597	1.0
3379	7944	1.0
3379	8499	1.0
3380	890	1.0
3380	6480	1.0
3380	7642	1.0
3380	9288	1.0
1120	5957	1.0
5296	5580	1.0
8200	9498	1.0
9211	6301	1.0
9211	1099	1.0
9211	1095	1.0
8201	9561	1.0
1677	10371	1.0
1677	1728	1.0
8202	3748	1.0
8202	7104	1.0
8202	1707	1.0
8202	1952	1.0
4286	8258	1.0
7549	5010	1.0
7549	9494	1.0
7549	6868	1.0
7549	7425	1.0
100	5468	1.0
3383	8836	1.0
3383	7384	1.0
1679	6176	1.0
1679	5600	1.0
1679	1670	1.0
6808	4552	1.0
6010	8447	1.0
709	1957	1.0
709	952	1.0
2987	4405	1.0
1911	1289	1.0
1911	9470	1.0
6809	5954	1.0
3386	4860	1.0
3386	2981	1.0
844	2631	1.0
844	9320	1.0
9733	9763	1.0
9114	10302	1.0
7688	4790	1.0
7688	7973	1.0
8756	1685	1.0
8756	8022	1.0
386	406	1.0
386	388	1.0
386	398	1.0
386	404	1.0
386	395	1.0
386	403	1.0
386	399	1.0
1681	5042	1.0
1681	991	1.0
1681	1293	1.0
1681	2432	1.0
5715	1746	1.0
388	391	1.0
388	398	1.0
388	386	1.0
1682	3065	1.0
4374	7493	1.0
1685	3999	1.0
1685	1772	1.0
1685	570	1.0
1685	8756	1.0
389	391	1.0
389	386	1.0
389	400	1.0
390	391	1.0
390	386	1.0
390	389	1.0
390	400	1.0
3389	2024	1.0
392	391	1.0
392	386	1.0
392	389	1.0
392	400	1.0
393	391	1.0
393	386	1.0
393	389	1.0
393	400	1.0
394	391	1.0
394	386	1.0
394	389	1.0
394	400	1.0
395	391	1.0
395	386	1.0
395	389	1.0
395	400	1.0
5297	6298	1.0
5297	9075	1.0
5297	5672	1.0
10487	10462	1.0
10487	10493	1.0
10487	10488	1.0
10487	10494	1.0
10487	10491	1.0
10487	10495	1.0
10487	10461	1.0
10487	10464	1.0
10487	10460	1.0
10487	10490	1.0
10487	10489	1.0
10487	10463	1.0
10487	10492	1.0
6496	3082	1.0
6496	7623	1.0
6496	8905	1.0
6496	738	1.0
6496	9098	1.0
6496	853	1.0
398	405	1.0
398	386	1.0
398	389	1.0
401	405	1.0
401	386	1.0
1686	3292	1.0
402	405	1.0
10140	1005	1.0
6813	3826	1.0
6813	6943	1.0
5298	3407	1.0
5298	7924	1.0
5298	4799	1.0
5298	1827	1.0
5298	4533	1.0
3390	4620	1.0
9215	1824	1.0
9215	3002	1.0
1477	5912	1.0
8203	8648	1.0
1687	2091	1.0
1687	6395	1.0
9216	1415	1.0
9216	7303	1.0
9216	1085	1.0
9216	2866	1.0
9216	6937	1.0
9216	5035	1.0
9216	5345	1.0
1688	6623	1.0
1688	6048	1.0
3391	7300	1.0
3391	7900	1.0
3391	2246	1.0
3391	8659	1.0
3391	4359	1.0
3391	7875	1.0
3391	9707	1.0
629	5089	1.0
1860	751	1.0
1860	717	1.0
5301	4820	1.0
5301	5258	1.0
5302	8799	1.0
5302	8649	1.0
5302	2621	1.0
5795	5350	1.0
5795	2069	1.0
8206	4115	1.0
8206	1579	1.0
8206	2641	1.0
8206	3002	1.0
1053	9453	1.0
6816	2483	1.0
6816	6004	1.0
6816	856	1.0
6816	5325	1.0
6816	2841	1.0
6816	4021	1.0
6816	1873	1.0
6816	1956	1.0
6816	2618	1.0
6816	998	1.0
6816	6819	1.0
9217	2395	1.0
3393	574	1.0
3393	8191	1.0
695	1873	1.0
695	4257	1.0
5822	6743	1.0
5822	6073	1.0
5822	1286	1.0
6817	1544	1.0
9718	3546	1.0
9218	7728	1.0
9218	9308	1.0
9218	5250	1.0
9219	8737	1.0
9219	8840	1.0
9219	3549	1.0
9219	3313	1.0
7955	2719	1.0
7955	4761	1.0
7955	6571	1.0
1693	2408	1.0
3395	8177	1.0
3395	7124	1.0
5823	8079	1.0
10356	3002	1.0
8207	2623	1.0
8208	4181	1.0
3398	7092	1.0
8209	3665	1.0
8209	5798	1.0
3399	6378	1.0
768	5563	1.0
7011	9307	1.0
7011	9274	1.0
5305	7505	1.0
5305	9420	1.0
5305	7012	1.0
5305	4872	1.0
6818	5333	1.0
6818	3639	1.0
6818	8013	1.0
5306	3811	1.0
5306	7129	1.0
5306	570	1.0
5306	5076	1.0
5306	8204	1.0
1694	2182	1.0
1694	3269	1.0
8211	4946	1.0
8211	4497	1.0
8211	905	1.0
8211	6963	1.0
8211	669	1.0
8211	1260	1.0
8211	4994	1.0
6819	8784	1.0
6819	6816	1.0
10006	8229	1.0
6820	8837	1.0
6820	3261	1.0
6820	9425	1.0
6820	8667	1.0
6820	2310	1.0
6820	7300	1.0
6821	8135	1.0
3412	4119	1.0
3412	2510	1.0
3412	6545	1.0
8403	8934	1.0
8403	5424	1.0
8403	5931	1.0
8403	4231	1.0
5307	3281	1.0
5308	8329	1.0
3401	5533	1.0
5309	3946	1.0
5309	4024	1.0
10488	10462	1.0
10488	10493	1.0
10488	10494	1.0
10488	10491	1.0
10488	10464	1.0
10488	10495	1.0
10488	10461	1.0
10488	10487	1.0
10488	10460	1.0
10488	10490	1.0
10488	10489	1.0
10488	10463	1.0
10488	10492	1.0
1695	9206	1.0
1695	2849	1.0
1695	836	1.0
8212	2224	1.0
3402	10371	1.0
3402	4526	1.0
3402	5540	1.0
3402	4418	1.0
2924	1145	1.0
2924	9610	1.0
8577	5089	1.0
1698	7210	1.0
2186	2935	1.0
2186	8012	1.0
5312	9096	1.0
5312	3062	1.0
5312	7920	1.0
5312	8840	1.0
5312	2840	1.0
5312	5092	1.0
5312	1314	1.0
5312	7083	1.0
5312	2096	1.0
5312	5003	1.0
5312	2751	1.0
5312	1243	1.0
5312	8869	1.0
5312	1656	1.0
5312	6371	1.0
5312	4383	1.0
5312	924	1.0
5312	3796	1.0
5312	655	1.0
5313	973	1.0
1700	1579	1.0
1700	2631	1.0
6822	9894	1.0
6823	2644	1.0
1701	1909	1.0
1701	7412	1.0
1701	5144	1.0
1701	6209	1.0
1701	946	1.0
3406	5023	1.0
3406	1663	1.0
3753	4354	1.0
5314	3334	1.0
1702	4201	1.0
1702	8582	1.0
1702	1406	1.0
1702	9052	1.0
1702	7880	1.0
1702	6339	1.0
1702	8343	1.0
2630	2961	1.0
2630	1579	1.0
3407	7873	1.0
3407	2783	1.0
3407	5298	1.0
3407	2173	1.0
1705	2306	1.0
5317	4193	1.0
4054	3242	1.0
4054	8268	1.0
4054	6749	1.0
4054	2112	1.0
1706	8261	1.0
1706	9594	1.0
1706	6	1.0
1706	7218	1.0
1706	1165	1.0
1706	9351	1.0
1707	2851	1.0
8622	218	1.0
8216	2748	1.0
8578	5116	1.0
10489	10462	1.0
10489	10493	1.0
10489	10488	1.0
10489	10494	1.0
10489	10491	1.0
10489	10464	1.0
10489	10495	1.0
10489	10461	1.0
10489	10487	1.0
10489	10460	1.0
10489	10490	1.0
10489	10463	1.0
10489	10492	1.0
8218	5385	1.0
8218	3034	1.0
9222	688	1.0
5318	4685	1.0
5318	1715	1.0
5318	6571	1.0
10288	3659	1.0
3408	6427	1.0
1708	1222	1.0
1708	4009	1.0
1709	794	1.0
8219	5220	1.0
8219	4383	1.0
8219	8508	1.0
8219	3665	1.0
6826	6263	1.0
10424	10422	1.0
10079	6378	1.0
10177	5667	1.0
8221	1935	1.0
1712	2832	1.0
1712	8503	1.0
1712	5220	1.0
1712	2057	1.0
9840	1876	1.0
3409	7257	1.0
3409	5037	1.0
6516	6478	1.0
6516	4533	1.0
2197	2355	1.0
8222	6141	1.0
8222	6419	1.0
8222	5303	1.0
8222	2851	1.0
8222	7973	1.0
8222	3944	1.0
4022	2883	1.0
8223	2235	1.0
10336	4931	1.0
10336	4145	1.0
10336	3659	1.0
10035	9825	1.0
1713	2401	1.0
5319	10018	1.0
5319	7967	1.0
5319	4917	1.0
5319	7072	1.0
7095	7237	1.0
6827	671	1.0
6827	9163	1.0
6827	8889	1.0
5320	320	1.0
3410	2438	1.0
8235	4533	1.0
1715	5318	1.0
1715	9548	1.0
1716	4801	1.0
1716	1169	1.0
6828	1285	1.0
6828	3919	1.0
6828	4526	1.0
6828	2297	1.0
6828	897	1.0
3411	6249	1.0
3411	1449	1.0
3411	10296	1.0
8227	8246	1.0
10490	10462	1.0
10490	10493	1.0
10490	10488	1.0
10490	10494	1.0
10490	10491	1.0
10490	10464	1.0
10490	10495	1.0
10490	10461	1.0
10490	10487	1.0
10490	10460	1.0
10490	10489	1.0
10490	10463	1.0
10490	10492	1.0
8228	3372	1.0
8228	6401	1.0
8228	6670	1.0
4055	4223	1.0
6829	2243	1.0
8229	2642	1.0
8229	10006	1.0
8229	8557	1.0
8229	4560	1.0
5321	1696	1.0
5321	8261	1.0
7413	10206	1.0
7413	5815	1.0
7655	3133	1.0
7655	9606	1.0
2239	9843	1.0
5322	2582	1.0
5322	9659	1.0
6831	5933	1.0
8230	5146	1.0
8230	9432	1.0
8230	4926	1.0
8230	8222	1.0
8232	5408	1.0
8232	6526	1.0
8232	8374	1.0
8232	1156	1.0
1189	783	1.0
1189	4204	1.0
1189	9894	1.0
1189	3785	1.0
1189	7365	1.0
6832	8978	1.0
1717	3302	1.0
1717	3506	1.0
1717	6605	1.0
1717	1487	1.0
1717	1606	1.0
8233	2356	1.0
8233	3665	1.0
1718	6401	1.0
1718	5094	1.0
5324	5139	1.0
6833	8769	1.0
9223	1846	1.0
8234	7428	1.0
3413	9288	1.0
4056	8281	1.0
4056	8374	1.0
553	9075	1.0
5323	509	1.0
5323	5204	1.0
8449	8445	1.0
5325	4375	1.0
5325	2438	1.0
5325	6892	1.0
5325	1116	1.0
5325	3793	1.0
5325	2080	1.0
5325	1824	1.0
5325	6816	1.0
3415	6122	1.0
3415	2867	1.0
6835	1744	1.0
8237	8067	1.0
5326	8591	1.0
287	3236	1.0
287	10483	1.0
287	6756	1.0
287	9763	1.0
8238	8972	1.0
8238	4385	1.0
5327	9202	1.0
8943	8990	1.0
8943	9201	1.0
2868	5727	1.0
3416	3310	1.0
5328	6707	1.0
8239	5282	1.0
8240	8079	1.0
1720	1639	1.0
1721	738	1.0
1723	1553	1.0
1723	6427	1.0
1724	826	1.0
4292	7279	1.0
37	185	1.0
3418	7452	1.0
536	738	1.0
3414	8649	1.0
3414	4893	1.0
3419	10182	1.0
3419	9606	1.0
6837	5048	1.0
5330	9540	1.0
5330	3129	1.0
5330	3062	1.0
5330	2224	1.0
5330	3044	1.0
5331	835	1.0
5332	9504	1.0
5333	5967	1.0
5333	6150	1.0
5333	1553	1.0
1727	4193	1.0
1727	4562	1.0
7582	5607	1.0
1729	855	1.0
1729	9957	1.0
1729	1531	1.0
1729	3488	1.0
6839	9916	1.0
6839	529	1.0
6839	5929	1.0
3421	9167	1.0
295	1335	1.0
295	10520	1.0
5039	4190	1.0
5039	3313	1.0
5334	5591	1.0
5334	8467	1.0
5334	5338	1.0
9901	10115	1.0
6840	4435	1.0
6840	8058	1.0
6840	4953	1.0
476	5727	1.0
10139	5	1.0
6093	7584	1.0
10543	574	1.0
6841	6480	1.0
5335	9459	1.0
5335	5662	1.0
5335	2748	1.0
5335	5857	1.0
5335	2172	1.0
5335	7338	1.0
5335	3951	1.0
9883	2614	1.0
9883	8049	1.0
8241	8500	1.0
8242	2288	1.0
8242	4581	1.0
9225	9094	1.0
9225	6784	1.0
9225	6066	1.0
9225	9210	1.0
9225	976	1.0
9225	3470	1.0
9225	7108	1.0
9225	6000	1.0
9225	2328	1.0
102	3136	1.0
9820	738	1.0
9820	1335	1.0
8580	2329	1.0
6836	4128	1.0
3425	4088	1.0
1733	2811	1.0
1733	4411	1.0
1733	5366	1.0
1733	6281	1.0
1733	8062	1.0
5088	728	1.0
5088	6523	1.0
5088	3738	1.0
5088	8382	1.0
5088	7795	1.0
9226	4090	1.0
9226	8953	1.0
9721	3086	1.0
9721	7351	1.0
3107	2016	1.0
2205	2177	1.0
1735	2424	1.0
1735	7376	1.0
9227	3051	1.0
9227	6542	1.0
3427	9467	1.0
3427	2272	1.0
6842	855	1.0
6842	570	1.0
10059	9539	1.0
2892	8530	1.0
9228	4878	1.0
6843	738	1.0
6843	5727	1.0
6843	10163	1.0
1278	5244	1.0
1278	10299	1.0
9792	1335	1.0
9792	3120	1.0
9792	1035	1.0
10068	6419	1.0
9465	9659	1.0
1736	7108	1.0
1736	3477	1.0
1736	559	1.0
1736	4746	1.0
1736	8343	1.0
5338	5334	1.0
1738	738	1.0
9229	6439	1.0
1722	10148	1.0
1722	1297	1.0
1722	7124	1.0
1722	2642	1.0
1722	1311	1.0
1722	1352	1.0
1722	1166	1.0
1722	3887	1.0
3428	2396	1.0
8245	7642	1.0
8245	1247	1.0
3429	1469	1.0
3430	3583	1.0
3431	5814	1.0
5419	6540	1.0
103	1632	1.0
6844	7371	1.0
6844	8949	1.0
6844	5033	1.0
6844	3592	1.0
6844	2965	1.0
7359	7881	1.0
5340	2272	1.0
1739	1658	1.0
3434	3065	1.0
8248	6404	1.0
6846	4768	1.0
2931	4431	1.0
2931	1182	1.0
2931	2973	1.0
5341	6772	1.0
5341	9008	1.0
3435	1866	1.0
8249	7327	1.0
1741	5662	1.0
1741	6669	1.0
1741	1905	1.0
5342	1824	1.0
1055	927	1.0
1055	6264	1.0
8250	2365	1.0
8250	4781	1.0
8250	8971	1.0
8250	7529	1.0
1742	6295	1.0
10448	10435	1.0
1743	2190	1.0
1743	734	1.0
1743	4378	1.0
1743	3476	1.0
1743	7667	1.0
10451	5176	1.0
6847	10042	1.0
6847	10148	1.0
6847	9763	1.0
6847	3659	1.0
6847	2623	1.0
6847	5306	1.0
1745	6472	1.0
1745	8399	1.0
1745	7806	1.0
1745	1639	1.0
7804	5391	1.0
282	2823	1.0
5261	6523	1.0
5261	6051	1.0
5261	9522	1.0
4295	8907	1.0
1725	3944	1.0
4703	4417	1.0
4703	7601	1.0
9231	5274	1.0
6849	1737	1.0
9759	1036	1.0
5345	6503	1.0
5345	8009	1.0
5345	9216	1.0
5345	6930	1.0
5345	1566	1.0
5345	3698	1.0
8408	3969	1.0
1746	5715	1.0
10491	10462	1.0
10491	10493	1.0
10491	10488	1.0
10491	10461	1.0
10491	10495	1.0
10491	10487	1.0
10491	10490	1.0
10491	10463	1.0
10491	10464	1.0
10491	10492	1.0
6850	10346	1.0
6850	5491	1.0
6850	2310	1.0
3437	9318	1.0
5346	1188	1.0
5346	2401	1.0
9232	8650	1.0
1747	7022	1.0
9233	2659	1.0
9233	9606	1.0
9233	8583	1.0
10173	9872	1.0
10173	9647	1.0
10173	10163	1.0
10362	9018	1.0
1748	5017	1.0
3388	8972	1.0
3388	8534	1.0
3440	4639	1.0
6853	6530	1.0
3606	6102	1.0
3606	5408	1.0
1749	2888	1.0
1749	4862	1.0
1749	942	1.0
1749	6190	1.0
4427	2315	1.0
1750	2748	1.0
1750	4725	1.0
1750	4533	1.0
1750	2390	1.0
6854	1469	1.0
3040	4342	1.0
3441	1469	1.0
2663	10452	1.0
6838	8384	1.0
6838	6249	1.0
1751	9021	1.0
1751	1824	1.0
1861	4778	1.0
3442	575	1.0
9234	2149	1.0
9414	7646	1.0
4480	2693	1.0
3443	2152	1.0
3443	1962	1.0
6856	4858	1.0
8582	6999	1.0
8582	7440	1.0
8582	4533	1.0
9235	9377	1.0
9235	3813	1.0
9235	9142	1.0
3444	5284	1.0
3444	3032	1.0
3444	839	1.0
3444	5372	1.0
9236	4533	1.0
6857	3823	1.0
6857	5021	1.0
6857	3248	1.0
6857	8979	1.0
3445	2877	1.0
3446	6350	1.0
10185	1335	1.0
10094	738	1.0
10094	983	1.0
10094	5727	1.0
6858	8797	1.0
8254	8159	1.0
10492	10462	1.0
10492	10493	1.0
10492	10488	1.0
10492	10461	1.0
10492	10491	1.0
10492	10464	1.0
10492	10495	1.0
10492	10487	1.0
10492	10490	1.0
10492	10463	1.0
5350	5795	1.0
6859	4106	1.0
3447	2857	1.0
9237	1612	1.0
9237	8750	1.0
1753	930	1.0
5351	3438	1.0
3448	2255	1.0
3448	4531	1.0
3448	10206	1.0
3448	6862	1.0
3449	8460	1.0
3449	5662	1.0
3449	7921	1.0
3449	7177	1.0
3449	9655	1.0
3449	3858	1.0
3449	7968	1.0
8255	1983	1.0
8255	8483	1.0
8255	1335	1.0
8255	10359	1.0
8255	3980	1.0
3451	570	1.0
3451	1831	1.0
3452	3534	1.0
1754	1444	1.0
1755	5727	1.0
8256	4533	1.0
6862	3448	1.0
5042	3356	1.0
5042	9792	1.0
5042	3245	1.0
1960	8258	1.0
1960	3737	1.0
8257	6257	1.0
455	1540	1.0
455	7568	1.0
455	9825	1.0
455	106	1.0
455	10411	1.0
455	10106	1.0
4996	6480	1.0
6864	6892	1.0
6864	3100	1.0
6864	7226	1.0
6864	2797	1.0
6864	3789	1.0
3453	2774	1.0
3453	1289	1.0
1869	5662	1.0
1869	7428	1.0
1869	3820	1.0
8766	7123	1.0
4381	922	1.0
1757	1018	1.0
5107	8430	1.0
7635	6485	1.0
9875	1790	1.0
10178	3291	1.0
8258	4111	1.0
8258	4897	1.0
10461	10488	1.0
10461	10494	1.0
10461	10489	1.0
10461	10463	1.0
10461	10490	1.0
10461	10487	1.0
1758	4969	1.0
1758	1849	1.0
2209	2039	1.0
6867	10164	1.0
6867	6289	1.0
6867	5209	1.0
8259	10164	1.0
8259	826	1.0
8259	1132	1.0
8259	1946	1.0
8259	3737	1.0
8259	2755	1.0
8259	4844	1.0
8259	4888	1.0
8259	4124	1.0
8259	9545	1.0
8259	2510	1.0
8259	3768	1.0
8259	4283	1.0
8259	3912	1.0
8259	7171	1.0
5080	3002	1.0
5080	738	1.0
9119	4101	1.0
4705	3512	1.0
4705	618	1.0
8261	4955	1.0
8261	3480	1.0
8261	1706	1.0
8261	9301	1.0
8261	5321	1.0
8261	9250	1.0
5354	2171	1.0
5354	9248	1.0
2242	2653	1.0
1759	929	1.0
8262	7352	1.0
2735	5819	1.0
2735	2656	1.0
2735	3168	1.0
2735	8491	1.0
2735	878	1.0
2735	5066	1.0
2735	8334	1.0
2735	4526	1.0
2735	4066	1.0
2735	7884	1.0
2735	8803	1.0
2735	1404	1.0
2735	3314	1.0
2735	10244	1.0
2735	3905	1.0
2735	7604	1.0
2735	3018	1.0
2735	1878	1.0
2735	6934	1.0
2735	4375	1.0
2735	4803	1.0
2735	3936	1.0
2735	2703	1.0
2735	9021	1.0
2735	2780	1.0
2735	1578	1.0
2735	3945	1.0
2735	2091	1.0
2735	6181	1.0
